order_id,order_date,customer_id,region,product_category,quantity_sold,unit_price,discounted_price,total_price,profit,salesperson,num_orders,total_spent,recency_days,avg_order_value,num_orders_by_sp,total_sales_by_sp,avg_profit_per_order_by_sp
7510fbe2-6b90-4676-853d-3780371528d7,2020-08-15,abbb7c0d-8d7c-46ef-866c-617e4a8a8998,South America,Clothing,6,452.33,346.258615,2077.5516900000002,1825.081531169537,Sandra Luna,1,2077.5516900000002,1597,2077.5516900000002,56,72688.198308,1090.9576938669472
12f75eab-2ab5-46e2-a51f-1a45bf91881a,2020-08-17,3ef9121e-2a6b-4a97-847a-c14a7dcaa25c,South America,Books,2,265.62,222.403626,444.807252,270.2155606705656,Bradley Howe,1,444.807252,1595,444.807252,56,64186.396558,951.6581100155678
6c636644-434d-4d59-8ea0-2dd07f6527fa,2020-08-17,c7031058-e188-436c-9474-f813d3ad41b3,Asia,Sports,5,292.83,225.62551499999998,1128.127575,899.0847409154586,Michelle Andersen,1,1128.127575,1595,1128.127575,60,66978.268402,921.0825472317159
69c0427e-bae9-4083-aa03-a8392efbe857,2020-08-20,34d1e2fc-79de-4c1d-b06d-b521b3e96caa,South America,Electronics,8,209.95,176.085065,1408.68052,1169.985840591026,Caitlyn Boyd,1,1408.68052,1592,1408.68052,58,71709.8323,1035.5858485437743
881d0247-0080-4ad5-823f-2a573da8bcb4,2020-08-20,99a08be0-464a-4307-bdce-92b919560619,Asia,Home & Kitchen,6,279.56,213.360192,1280.1611520000001,1045.4586820674685,Kristen Ramos,1,1280.1611520000001,1592,1280.1611520000001,62,73461.618973,988.8412277570785
9ddfd2fc-c4a3-4e7a-bbfe-c8ded0517e21,2020-08-23,a260eeb8-6ff6-49b4-9e8a-b72968941d2b,Australia,Sports,5,108.95,97.24877000000001,486.24385000000007,305.6116385508377,Christina Thompson,1,486.24385000000007,1589,486.24385000000007,53,64491.182614000005,1021.7261378833904
f2b2e465-9989-47db-becc-74849845d9d8,2020-08-25,734fee46-7bd7-4e9a-9047-c216b7346079,Europe,Clothing,8,177.79,151.29928999999998,1210.3943199999999,978.1442777864763,Michelle Andersen,1,1210.3943199999999,1587,1210.3943199999999,60,66978.268402,921.0825472317159
ed923de8-5f47-4693-adca-42cb26e00083,2020-08-26,07cb2691-8302-41ed-9ae8-70153b1db1b9,Australia,Clothing,6,267.67,254.17943200000002,1525.0765920000001,1283.2542801362383,Roger Brown,1,1525.0765920000001,1586,1525.0765920000001,54,68595.667163,1076.1212096324236
04597ed7-22b6-4215-bfca-c0a8a1b00441,2020-08-27,401f8cfb-8a89-416a-a7a5-ec3d12ebda0a,Australia,Sports,7,344.18,316.404674,2214.832718,1960.447226763467,Joseph Brooks,1,2214.832718,1585,2214.832718,60,60657.854394,824.8550359343124
6725eb40-4c64-4989-9969-9e4516a0f48b,2020-08-29,f082abc1-b023-4025-b93f-ef657c804bd4,Australia,Books,5,15.33,14.519043000000002,72.59521500000001,14.639590698547025,Roger Brown,1,72.59521500000001,1583,72.59521500000001,54,68595.667163,1076.1212096324236
a97ab948-d661-4b3c-ad10-79748900a427,2020-08-31,cef62570-4572-405d-8d0d-95e20c77be38,Australia,Toys,3,44.71,43.444707,130.334121,40.66496310526317,Bradley Howe,1,130.334121,1581,130.334121,56,64186.396558,951.6581100155678
fad8cf7e-dc2a-4f43-a5d6-ccf59a27aa00,2020-09-02,73c7f21c-b09d-4f63-beb1-9b98c8c68c72,North America,Home & Kitchen,10,348.73,322.854234,3228.54234,2964.638864383266,Steven Coleman,1,3228.54234,1579,3228.54234,59,68355.922945,964.8650638967957
ffcab7d4-5ee5-4831-8e82-0df210508c5d,2020-09-03,13beec05-44dd-4a2f-94c8-c48c1c6a9b0a,Australia,Clothing,1,288.6,215.12244000000004,215.12244000000004,92.08987494423793,Bradley Howe,1,215.12244000000004,1578,215.12244000000004,56,64186.396558,951.6581100155678
3fd76435-4639-494a-b7b6-0ee298b9de2b,2020-09-04,89d9b230-ef0b-4a36-83d4-8ac4fdd75968,Asia,Books,4,371.78,355.23578999999995,1420.9431599999998,1181.896162927223,Jason Nelson,1,1420.9431599999998,1577,1420.9431599999998,70,87933.283392,1049.1629849529377
224e9f7b-a6f7-4990-843a-8f7995803fb1,2020-09-08,98eae08f-cb95-471a-b781-64aa5551bb9b,North America,Toys,4,171.23,159.34663799999998,637.3865519999999,439.30508267313064,Adam Smith,1,637.3865519999999,1573,637.3865519999999,55,62372.113224,936.3944649146877
845c919e-8fa3-4223-bc41-c2b2400e57f5,2020-09-08,38a720f8-9520-4029-be87-5fceee83f7ae,North America,Books,2,262.34,201.660758,403.321516,235.50861927036695,Mary Scott,1,403.321516,1573,403.321516,63,77562.23517100001,1033.152899764227
ea1b6c78-767a-4f29-80dd-701eef15b39b,2020-09-09,f5394d0e-45da-4b9a-8f87-a4143b7820d7,North America,Sports,1,361.42,259.716412,259.716412,123.28923755024428,Emily Matthews,1,259.716412,1572,259.716412,72,80570.187359,919.7860314555559
9d3a3b7b-7ed8-409d-bd42-bfc0fd477306,2020-09-09,6673d90e-64d9-41e9-ab0e-f096bf793342,Australia,Sports,8,271.25,264.387375,2115.099,1862.0846213215946,Charles Smith,1,2115.099,1572,2115.099,70,95387.089343,1149.437576059358
80112eff-f7aa-4e0d-8c41-3d1145fa6df4,2020-09-09,e0083759-20dc-4bb9-a22f-19f7f3792478,North America,Books,6,17.07,16.380372,98.28223200000001,25.046589675111775,Steven Coleman,1,98.28223200000001,1572,98.28223200000001,59,68355.922945,964.8650638967957
c9dc4ab7-2d8f-43ff-994b-81821dd1af87,2020-09-10,132a133a-cb0e-42ef-a719-45388ed3a4df,South America,Toys,9,220.15,199.081645,1791.734805,1544.066055,Adam Smith,1,1791.734805,1571,1791.734805,55,62372.113224,936.3944649146877
5099f3eb-34c9-4949-b80a-50aca3c32deb,2020-09-16,491579a9-5aae-484d-ad99-4672d48a5711,Asia,Toys,6,282.99,220.05302400000002,1320.318144,1084.2983831805652,Michelle Garza,1,1320.318144,1565,1320.318144,65,76798.491008,980.44596940906
d4e1f246-322b-419e-b197-efb215ade87f,2020-09-16,fd81a634-62b1-4f77-8c28-b60186ba1666,Asia,Books,1,390.08,355.245856,355.245856,196.37735459129735,Susan Edwards,1,355.245856,1565,355.245856,68,86058.98736700001,1063.1596466034741
9a0dc73b-56ce-4869-968f-d5b7aabbb6b4,2020-09-18,fdfea77d-db1f-4214-8092-640c93213b8c,North America,Electronics,3,51.9,38.20878,114.62634,32.68600116234184,Steven Coleman,1,114.62634,1563,114.62634,59,68355.922945,964.8650638967957
ce9b2fe4-ba7a-411d-9ad3-d7e187311643,2020-09-24,1a0fe267-21a7-4ccb-923a-f3d59ddf551c,North America,Electronics,6,157.72,112.895976,677.375856,475.59573803753347,Emily Matthews,1,677.375856,1557,677.375856,72,80570.187359,919.7860314555559
60408360-380f-416c-b3e4-2baeb0a44670,2020-09-25,7a1a9f78-ad9c-494c-a27f-dee6a42b5433,Asia,Electronics,5,138.76,112.992268,564.96134,374.46928389372175,Joseph Brooks,1,564.96134,1556,564.96134,60,60657.854394,824.8550359343124
ac5a5a5e-00b0-42eb-93d0-0230d090deaf,2020-09-25,c807a512-9887-44e2-a09f-cfdafd1ff478,Europe,Books,3,160.79,135.947945,407.843835,239.25062471518336,Joseph Brooks,1,407.843835,1556,407.843835,60,60657.854394,824.8550359343124
3ae36515-9c29-4e10-900d-5a2358deece3,2020-09-27,96341ddd-4a05-4705-84a4-e0743a739e67,Europe,Beauty,7,348.17,287.483969,2012.3877830000001,1760.9084669369174,Caleb Camacho,1,2012.3877830000001,1554,2012.3877830000001,66,91544.242731,1177.604080808591
977eedbb-d91f-46f5-b83a-f7be4f3296b7,2020-09-29,cc2afa97-6f11-4a31-876f-ec8e579ee7f8,Europe,Books,6,433.56,338.82714,2032.96284,1781.1653171483067,Roger Brown,1,2032.96284,1552,2032.96284,54,68595.667163,1076.1212096324236
9ed84e2f-db35-47bc-b18c-697465673d52,2020-10-03,8027bfbc-c7c6-4366-b771-40dea499d769,Asia,Sports,1,82.15,76.87597000000001,76.87597000000001,16.224317140039453,Michelle Garza,1,76.87597000000001,1548,76.87597000000001,65,76798.491008,980.44596940906
bce65fb9-4bcd-45c1-b374-f97a8f6a40bb,2020-10-07,b4cf0ada-2b17-4139-aeb6-83eba89c70a5,South America,Clothing,1,433.72,430.20686800000004,430.20686800000004,257.9104732705355,Mary Scott,1,430.20686800000004,1544,430.20686800000004,63,77562.23517100001,1033.152899764227
fb3bdb82-2590-43cc-8a30-d3df6b13ebbb,2020-10-07,8a174a87-6b0b-4d7c-a561-8f53bd0d0265,North America,Clothing,4,462.57,367.419351,1469.677404,1229.290508125094,Mary Scott,1,1469.677404,1544,1469.677404,63,77562.23517100001,1033.152899764227
512a6ee4-167d-4422-9f76-99a5d224e409,2020-10-08,7437af44-0efd-4794-80b9-792dc688a614,Europe,Clothing,7,204.8,160.13312000000002,1120.9318400000002,892.1842449547988,Susan Edwards,1,1120.9318400000002,1543,1120.9318400000002,68,86058.98736700001,1063.1596466034741
67e3a6ff-0c5d-4ff4-be17-0e9394c6d770,2020-10-08,897ae0b6-f781-449b-bf77-4d47b32d2196,North America,Toys,5,192.11,151.690056,758.45028,550.0332867873925,Emily Matthews,1,758.45028,1543,758.45028,72,80570.187359,919.7860314555559
6261dc20-7f50-4f94-91a3-c091b29c5c17,2020-10-09,647b687f-04e9-4b99-b8af-cf845b63dc4e,Europe,Clothing,10,326.26,253.634524,2536.34524,2278.2009349915015,Charles Smith,1,2536.34524,1542,2536.34524,70,95387.089343,1149.437576059358
16a07122-af8d-4a53-99c1-1ca51e0833a1,2020-10-11,52da8de4-b171-40d6-883d-1adbcfd72ecd,Asia,Electronics,10,300.26,258.04344399999997,2580.4344399999995,2321.8401902480277,Adam Smith,1,2580.4344399999995,1540,2580.4344399999995,55,62372.113224,936.3944649146877
85fceeb0-44ff-4078-a004-6431820d0f34,2020-10-16,6e192b43-b28e-4854-b715-2140e464a378,Asia,Beauty,10,382.57,315.428965,3154.28965,2890.8944138929483,Emily Matthews,1,3154.28965,1535,3154.28965,72,80570.187359,919.7860314555559
4d81567e-0929-4314-b4be-8263a2cec645,2020-10-17,492c688e-fefe-40c6-91b6-f1bad8946945,Europe,Home & Kitchen,7,472.03,345.950787,2421.655509,2164.7513675022756,Joseph Brooks,1,2421.655509,1534,2421.655509,60,60657.854394,824.8550359343124
669f31cf-c3ea-47f0-9452-6307617e53ca,2020-10-17,e8ff484a-9e89-47b3-bb42-c86ffcad99e1,South America,Beauty,4,301.12,257.216704,1028.866816,804.2234063930131,Jason Nelson,1,1028.866816,1534,1028.866816,70,87933.283392,1049.1629849529377
3b9605f8-b7d7-400f-bd65-a6fc428e1971,2020-10-17,705e0a30-566d-4cc2-8a58-8e31a237fb2a,North America,Electronics,6,367.59,262.716573,1576.299438,1333.223408207254,Crystal Williams,1,1576.299438,1534,1576.299438,65,72555.900913,927.0834787540325
c07f87e2-d653-47af-8cd7-8a7faf315f67,2020-10-18,945c48ff-5aaf-4864-8aad-1deabaeaa3dd,Australia,Home & Kitchen,10,169.69,128.540175,1285.40175,1050.522213764938,Joseph Brooks,1,1285.40175,1533,1285.40175,60,60657.854394,824.8550359343124
3d3f5774-0275-472a-a3c7-383550a25a74,2020-10-19,0298dc4a-c273-4dac-ae9a-84faf6785238,Asia,Home & Kitchen,1,267.11,234.389025,234.389025,105.29174310971578,Kristen Ramos,1,234.389025,1532,234.389025,62,73461.618973,988.8412277570785
ece8230e-6e74-45e5-8bf0-ac3d08e2d67d,2020-10-23,65bacb9a-04a9-491e-98f2-172912380909,Europe,Clothing,8,99.63,70.308891,562.471128,372.2607435016739,Christina Thompson,1,562.471128,1528,562.471128,53,64491.182614000005,1021.7261378833904
170abc73-b2e1-4d18-94bc-de302f139418,2020-10-27,f404e9fa-21f9-430a-92a1-cba77ae92fe0,Australia,Sports,4,394.12,325.70076800000004,1302.8030720000002,1067.3510601442927,Charles Smith,1,1302.8030720000002,1524,1302.8030720000002,70,95387.089343,1149.437576059358
abe971c4-33fa-463e-838e-e5e527f80c21,2020-10-27,9d545d1d-4af1-4652-be42-21d661ec9f25,South America,Beauty,10,447.54,340.846464,3408.46464,3143.418672301962,Michelle Garza,1,3408.46464,1524,3408.46464,65,76798.491008,980.44596940906
78a6526b-4013-417f-a595-bd373205cb09,2020-10-28,6f84c07b-d9c0-4405-ac2c-4bb5f4fbb6ab,South America,Sports,2,379.06,309.42667800000004,618.8533560000001,422.5975744378271,Diane Andrews,1,618.8533560000001,1523,618.8533560000001,58,66389.094387,950.0340815608215
d208e014-d94d-404e-a3e9-85c8441b109a,2020-10-31,05e19efd-b6ce-4a22-8f37-945e568b31e4,North America,Toys,6,281.8,224.25644,1345.53864,1108.727249444024,Mary Scott,1,1345.53864,1520,1345.53864,63,77562.23517100001,1033.152899764227
c803da81-cf0b-4d70-9441-213e5015ff2b,2020-11-02,00b25b77-9813-4407-b678-8164a26c2015,Europe,Clothing,4,280.96,273.205504,1092.822016,865.2692797168143,Emily Matthews,1,1092.822016,1518,1092.822016,72,80570.187359,919.7860314555559
6264dff8-3780-44a1-bc05-658a583fdea5,2020-11-03,5eb5278e-7d20-48f8-beaa-e85fad24b669,South America,Clothing,9,129.58,103.78062200000001,934.0255980000001,714.2548690588236,Bradley Howe,1,934.0255980000001,1517,934.0255980000001,56,64186.396558,951.6581100155678
8ed2a614-782b-4b23-9fbd-8b6936fde222,2020-11-04,c42eb0d4-2865-4044-ae3b-2653db8213d5,North America,Electronics,10,404.91,347.979654,3479.79654,3214.327361400508,Crystal Williams,1,3479.79654,1516,3479.79654,65,72555.900913,927.0834787540325
69ee4f39-492e-4a2c-b4b7-806bb7c69383,2020-11-08,2c902b0c-dd47-4868-8958-604e2c1ae494,South America,Sports,2,97.52,80.610032,161.220064,57.94007424983984,Michelle Andersen,1,161.220064,1512,161.220064,60,66978.268402,921.0825472317159
c8c613cf-545c-4b16-b868-cab9f948ae38,2020-11-12,cfb66414-aeb3-4263-822d-dd23fcd50d4e,Asia,Books,10,126.01,92.894572,928.9457199999999,709.456146954611,Johnny Marshall,1,928.9457199999999,1508,928.9457199999999,61,67804.798966,913.3835523608234
f4fa6ba7-0d0c-4d32-b323-eb7ab66e0f49,2020-11-13,c2fc89b6-439f-4f2e-a2aa-dd63ead1c6c9,Europe,Clothing,10,159.13,140.718659,1407.18659,1168.5347702455736,Johnny Marshall,1,1407.18659,1507,1407.18659,61,67804.798966,913.3835523608234
763a8400-f5ed-4c6c-a996-56c7c4f808b8,2020-11-15,5c9a958b-267a-45f0-acdd-1ccf7a19ac04,Australia,Clothing,10,200.51,170.914724,1709.14724,1463.1241166823568,Emily Matthews,1,1709.14724,1505,1709.14724,72,80570.187359,919.7860314555559
81f24664-3704-45cf-9c38-1937ecf358ae,2020-11-18,fd3ef85d-64e0-4cfd-893f-493c78c70a4e,South America,Toys,7,269.61,216.55075200000002,1515.855264,1274.2654538159215,Caleb Camacho,1,1515.855264,1502,1515.855264,66,91544.242731,1177.604080808591
027b551d-51f3-4e55-a0b9-69d84443e368,2020-11-21,19aa76e8-010d-4585-8717-4a238c0ab2e3,Asia,Sports,8,188.11,187.188261,1497.506088,1256.3889694787383,Caleb Camacho,1,1497.506088,1499,1497.506088,66,91544.242731,1177.604080808591
e857c65a-3118-4864-b927-8d827e437757,2020-11-22,2d52fe72-4350-45ed-9a86-9242c35d6b9d,Australia,Electronics,3,428.46,302.749836,908.2495080000001,689.9360431056415,Jason Nelson,1,908.2495080000001,1498,908.2495080000001,70,87933.283392,1049.1629849529377
1be17b86-cd10-4fec-ae5b-864b16d4a826,2020-11-26,ea0a5a38-e0af-4ecf-9906-5e217044f716,North America,Beauty,4,354.48,252.17707200000004,1008.7082880000002,785.0429544005855,Michelle Garza,1,1008.7082880000002,1494,1008.7082880000002,65,76798.491008,980.44596940906
5fe6e67b-3ee4-43bd-a21c-c2bf12472690,2020-11-28,50e25075-7461-44d4-8b76-66d9ef7a3d8b,Asia,Home & Kitchen,5,117.29,117.160981,585.8049050000001,392.9981034991608,Johnny Marshall,1,585.8049050000001,1492,585.8049050000001,61,67804.798966,913.3835523608234
84e87653-023c-43d2-87af-f99db6fd5244,2020-11-28,26f82a47-31cd-4456-a235-d1fef4e9e956,Europe,Beauty,8,426.19,326.29106399999995,2610.3285119999996,2351.4392637753,Michelle Andersen,1,2610.3285119999996,1492,2610.3285119999996,60,66978.268402,921.0825472317159
3f7d025f-7876-4c6c-aff9-654f5d0e2f10,2020-11-30,03652680-7e4b-4d4d-9b78-69aa8e1cf74b,North America,Electronics,9,499.31,383.120563,3448.085067,3182.802860241933,Susan Edwards,1,3448.085067,1490,3448.085067,68,86058.98736700001,1063.1596466034741
ad7f34d8-6c9c-40f3-a837-79770db006f2,2020-11-30,98173b4f-ca32-48d2-a0a1-f1862079349c,Europe,Toys,7,213.04,177.31319200000002,1241.192344,1007.8328749468301,Sandra Luna,1,1241.192344,1490,1241.192344,56,72688.198308,1090.9576938669472
4a97aca7-61ba-4ba7-822d-8ef6338de453,2020-12-03,2ae5e27e-cd03-40dc-a579-43d3a5348fe4,Europe,Books,7,279.44,220.729656,1545.107592,1302.7871880039522,Caleb Camacho,1,1545.107592,1487,1545.107592,66,91544.242731,1177.604080808591
8ed7f27a-a5b7-4c52-a77c-512cdaae7654,2020-12-08,8d15625f-7d94-4c39-95c7-60b6010768bf,South America,Home & Kitchen,1,210.35,201.26288,201.26288,82.8938392424866,Caleb Camacho,1,201.26288,1482,201.26288,66,91544.242731,1177.604080808591
b0c98422-d7b3-4ed0-a476-b92f1c65b566,2020-12-09,508564ba-2bf2-4f2c-b3e2-6f007f81e78c,Asia,Sports,7,20.6,14.564200000000003,101.94940000000003,26.69332854506534,Christina Thompson,1,101.94940000000003,1481,101.94940000000003,53,64491.182614000005,1021.7261378833904
e276ad08-a3d9-420d-b764-b0a8ec2c6274,2020-12-14,982b35a9-3c9e-4201-8c17-afaafaafc30f,Australia,Sports,10,169.95,145.68113999999997,1456.8113999999996,1216.7699763717249,Adam Smith,1,1456.8113999999996,1476,1456.8113999999996,55,62372.113224,936.3944649146877
065dcda0-8dc5-4d85-9fce-6cb85ee34f78,2020-12-14,3301f1b6-b269-4901-8022-bc0007deb37c,North America,Books,9,142.02,122.56326000000001,1103.06934,875.0776612765078,Caleb Camacho,1,1103.06934,1476,1103.06934,66,91544.242731,1177.604080808591
52c4de6a-16de-40e0-a50e-c7af0f340308,2020-12-15,2e7666d1-80f1-49c6-8186-557812328335,South America,Clothing,6,248.14,191.14224199999998,1146.8534519999998,917.0461276837991,Emily Matthews,1,1146.8534519999998,1475,1146.8534519999998,72,80570.187359,919.7860314555559
cf329c89-fc81-45e2-8616-b1b90e978c60,2020-12-15,62a52000-c76f-427d-b404-497e479038b5,Europe,Sports,8,386.83,329.96599,2639.72792,2380.5524656598363,Adam Smith,1,2639.72792,1475,2639.72792,55,62372.113224,936.3944649146877
86330b97-c546-489b-8fe2-068a01a1242c,2020-12-16,202035ea-f206-489b-a45b-fcc85fb5269f,Australia,Home & Kitchen,4,143.92,141.530928,566.123712,375.4968307285339,Michelle Garza,1,566.123712,1474,566.123712,65,76798.491008,980.44596940906
53b4babc-abbd-4178-b01c-ab4d0240ce27,2020-12-16,6751983f-9323-4c70-84da-3640a42a8a0f,Australia,Toys,6,238.72,200.64416,1203.8649599999999,971.8572204020119,Emily Matthews,1,1203.8649599999999,1474,1203.8649599999999,72,80570.187359,919.7860314555559
fb09bc5f-aec3-48cb-a399-b4afc3d8de7c,2020-12-16,bb37f3db-38a4-4be9-b0c2-ceb7bc8ed949,Europe,Electronics,4,171.92,122.23512000000001,488.94048000000004,307.93856240476805,Susan Edwards,1,488.94048000000004,1474,488.94048000000004,68,86058.98736700001,1063.1596466034741
19da02c0-4a42-4885-90b4-99dd76f20a83,2020-12-20,168ccf46-262e-4271-aa65-4ac607a381ad,Asia,Clothing,10,72.34,63.13111800000001,631.31118,433.82277633371916,Crystal Williams,1,631.31118,1470,631.31118,65,72555.900913,927.0834787540325
8209ca50-a93c-4b9a-8d42-b5ecce2f9133,2020-12-23,bf0e5444-4dbf-400c-82ec-c0dab64278e3,Australia,Sports,8,43.25,33.10355,264.8284,127.00461649752796,Steven Coleman,1,264.8284,1467,264.8284,59,68355.922945,964.8650638967957
1cbfc9c6-d78d-4e15-bf6c-a0e46a0f1976,2020-12-25,061d6b66-3643-4d56-be4e-a8464d2e5b5b,South America,Toys,9,405.1,296.49269000000004,2668.4342100000003,2408.9825663282095,Susan Edwards,1,2668.4342100000003,1465,2668.4342100000003,68,86058.98736700001,1063.1596466034741
2913c71f-a34c-467c-a7b6-90e358e0a81c,2020-12-28,553c7de9-e74d-4366-97b7-81ee5dc61ad9,Australia,Clothing,6,485.53,390.26901399999997,2341.614084,2085.6356321487146,Mary Scott,1,2341.614084,1462,2341.614084,63,77562.23517100001,1033.152899764227
5fb7b6d6-fc47-4ebf-a68c-6bd3861a9242,2020-12-30,a0b8d25f-b71d-4551-ba56-f67f7c2b2c3e,Europe,Electronics,2,296.43,268.980582,537.961164,350.64225874563886,Jason Nelson,1,537.961164,1460,537.961164,70,87933.283392,1049.1629849529377
af2711f0-054d-4ec6-9b80-bf425994f284,2021-01-03,d431813f-161e-41bc-b100-21e99643752c,North America,Sports,4,464.19,379.985934,1519.943736,1278.249310125018,Emily Matthews,1,1519.943736,1456,1519.943736,72,80570.187359,919.7860314555559
fd5a0b1b-e0f5-4322-8e4b-6776678ede97,2021-01-05,788ae47a-1fa0-445b-8532-bfe1b895c738,North America,Home & Kitchen,10,409.5,335.33955,3353.3954999999996,3088.6878833505675,Charles Smith,1,3353.3954999999996,1454,3353.3954999999996,70,95387.089343,1149.437576059358
fdee3e88-0ea3-4565-a372-788420e5745b,2021-01-08,38fbb56d-4f56-47aa-b974-a141660b98cf,Europe,Home & Kitchen,10,245.94,237.307506,2373.07506,2116.7259414760406,Roger Brown,1,2373.07506,1451,2373.07506,54,68595.667163,1076.1212096324236
d60478de-c287-4886-aa4d-ec1e12b56e4e,2021-01-09,c5b950cc-cfb4-445d-8353-8d9a02f6548b,South America,Books,7,210.37,200.69298,1404.85086,1166.2633697652934,Steven Coleman,1,1404.85086,1450,1404.85086,59,68355.922945,964.8650638967957
bd65c8ab-fdbb-4f86-aad9-fa160994b01b,2021-01-13,36fd7291-2add-42df-8323-6ef9b767d1d9,North America,Books,9,377.25,344.052,3096.4680000000003,2833.4826845247703,Adam Smith,1,3096.4680000000003,1446,3096.4680000000003,55,62372.113224,936.3944649146877
7e60ecf2-3b02-4f53-897c-ea7c4b3b3b21,2021-01-14,097e28b5-1ea9-469c-94bb-16eb11475ca7,South America,Books,1,491.94,392.518926,392.518926,226.60510150088766,Roger Brown,1,392.518926,1445,392.518926,54,68595.667163,1076.1212096324236
4777e431-e4e3-41ca-8f5a-93c457281ba5,2021-01-16,5029734a-5126-4ff2-825d-46a1e0f0fcdd,Asia,Clothing,9,422.84,298.440472,2685.964248,2426.347950916131,Caleb Camacho,1,2685.964248,1443,2685.964248,66,91544.242731,1177.604080808591
ab342dbc-4f08-4afd-bfd5-3d0d50b0e120,2021-01-16,a8e6e2d2-4c05-43fd-ba3b-fa9e68baec66,North America,Toys,10,315.42,224.29516200000003,2242.9516200000003,1988.1981308354916,Charles Smith,1,2242.9516200000003,1443,2242.9516200000003,70,95387.089343,1149.437576059358
dc9ee6f7-4bb7-4b4e-9170-0bc2ed004077,2021-01-20,0c8a85c3-4a28-4dff-90db-ca28d7d72f87,South America,Electronics,6,252.79,204.304878,1225.829268,993.0164618920859,Crystal Williams,1,1225.829268,1439,1225.829268,65,72555.900913,927.0834787540325
a6660ab9-668f-4020-b363-b3fc381d6478,2021-01-21,c58130f3-758c-404b-8766-801671c6697d,Australia,Home & Kitchen,6,481.84,407.829376,2446.976256,2189.789648752039,Joseph Brooks,1,2446.976256,1438,2446.976256,60,60657.854394,824.8550359343124
6bda5f08-3c22-4f3b-b2ef-558fceee4c17,2021-01-25,e5ab827c-1070-4e11-8c9c-4e448a8c082e,Australia,Home & Kitchen,2,406.76,370.314304,740.628608,533.5813887441782,Emily Matthews,1,740.628608,1434,740.628608,72,80570.187359,919.7860314555559
729e0f3e-66a7-4497-8232-9ac31ab6c52f,2021-01-27,a086b4b3-2248-4156-9655-1d138a5cf561,South America,Sports,10,194.25,149.2617,1492.617,1251.623555153707,Joseph Brooks,1,1492.617,1432,1492.617,60,60657.854394,824.8550359343124
53fd74ad-e895-4af2-b89a-97ce05bd9b84,2021-01-28,86503626-2daa-4322-839d-dcd0e39cbcac,Australia,Beauty,3,349.46,269.538498,808.615494,596.5808039433606,Mary Scott,1,808.615494,1431,808.615494,63,77562.23517100001,1033.152899764227
e0cb2458-510a-4abc-9351-5cc8ad7f7dd0,2021-01-30,6e5b72bd-4a06-467b-8c9c-7b664fdf73df,South America,Home & Kitchen,6,463.57,447.205979,2683.235874,2423.6474374886084,Adam Smith,1,2683.235874,1429,2683.235874,55,62372.113224,936.3944649146877
8ce2de3b-8792-43d3-add8-8a4f7f6abdd8,2021-02-01,d790728a-5ab7-4733-b5cb-264bb99235aa,Europe,Electronics,2,15.61,13.143619999999999,26.287239999999997,2.2036486120018317,Christina Thompson,1,26.287239999999997,1427,26.287239999999997,53,64491.182614000005,1021.7261378833904
4f1dfd48-7277-45e2-9174-2edfdc94a2ca,2021-02-02,71f42f60-740c-4932-951f-e4b2674d3fd4,Australia,Toys,8,437.52,386.85518399999995,3094.8414719999996,2831.866991433067,Michelle Andersen,1,3094.8414719999996,1426,3094.8414719999996,60,66978.268402,921.0825472317159
52a3a03a-67bb-4a7e-a8d3-fc56adfee832,2021-02-03,e9b3905e-6aff-43d5-98fb-371d1ffce345,Asia,Books,6,304.63,289.15479600000003,1734.9287760000002,1488.3779608567531,Sandra Luna,1,1734.9287760000002,1425,1734.9287760000002,56,72688.198308,1090.9576938669472
3b98a470-330e-4abb-a952-232450fbc656,2021-02-05,1cb7a014-7a51-4c75-9349-50bb89697a70,Europe,Sports,3,108.98,85.734566,257.20369800000003,121.46899009984696,Joseph Brooks,1,257.20369800000003,1423,257.20369800000003,60,60657.854394,824.8550359343124
29ef938b-5c02-448d-98d7-e68bfb637e3b,2021-02-07,729bbacd-448f-4daa-9c59-2839b32a6ac3,Europe,Toys,8,488.26,358.675796,2869.406368,2608.1760218664626,Johnny Marshall,1,2869.406368,1421,2869.406368,61,67804.798966,913.3835523608234
ef39eeac-3ca5-420c-a11a-f18c0e83261c,2021-02-08,51eee85e-415f-43f0-b0d6-dbe0cfe12855,Asia,Home & Kitchen,6,259.68,227.16806400000002,1363.0083840000002,1125.6621210923086,Steven Coleman,1,1363.0083840000002,1420,1363.0083840000002,59,68355.922945,964.8650638967957
6bfed9ae-60c4-4f82-be47-181aa186f166,2021-02-09,3e9c29fb-6643-4605-a027-76e2b4d2fe0c,Europe,Sports,3,46.95,41.926350000000006,125.77905000000001,38.29275244139946,Johnny Marshall,1,125.77905000000001,1419,125.77905000000001,61,67804.798966,913.3835523608234
c241a139-3eb4-4b02-90b3-102d6c0aacc5,2021-02-10,bf1fc9d8-9e9d-4d9b-b0d9-4c478a5e6ab9,North America,Electronics,7,154.54,138.40602399999997,968.8421679999998,747.1949469343642,Diane Andrews,1,968.8421679999998,1418,968.8421679999998,58,66389.094387,950.0340815608215
85f1250b-6e7f-4b5a-b524-470c4c071163,2021-02-17,1739af28-f838-411d-be9a-74fb6e6635fb,Australia,Clothing,9,335.17,294.51387900000003,2650.6249110000003,2391.3443758341978,Jason Nelson,1,2650.6249110000003,1411,2650.6249110000003,70,87933.283392,1049.1629849529377
