customer_id,order_status,payment_method,region,salesperson,order_date,num_orders,num_customers,total_value_lost,avg_discount_applied,units_affected,avg_order_value_lost
4d0183a4-40b1-41ac-a497-ac0719290bde,Cancelled,Debit Card,Australia,Charles Smith,2023-03-28,1,1,1391.9984960000002,7.56,7,1391.9984960000002
4d0671a8-6ec6-4438-b456-01e9390ebd47,Returned,Debit Card,South America,Caitlyn Boyd,2021-08-01,1,1,18.017032,22.74,4,18.017032
4d38a536-eab5-430a-8a67-ab773fde9df1,Returned,Credit Card,South America,Susan Edwards,2019-08-31,1,1,1369.963952,15.38,8,1369.963952
4d39d057-71ce-4e6d-a49c-06760ea8dc3a,Cancelled,PayPal,Australia,Christina Thompson,2022-12-02,1,1,2915.1160320000004,16.24,8,2915.1160320000004
4d444226-e7b4-4e34-b24a-898aeae8179b,Pending,Credit Card,North America,Crystal Williams,2023-03-11,1,1,1155.8518559999998,12.24,6,1155.8518559999998
4d4c7437-b5f3-4d36-8ebc-c69a1e3bb693,Returned,Gift Card,South America,Caitlyn Boyd,2021-03-19,1,1,2258.60862,14.02,10,2258.60862
4d55e486-07a2-43c8-b5cd-132642297d9c,Returned,Gift Card,Asia,Susan Edwards,2020-03-13,1,1,1782.8389439999999,9.64,4,1782.8389439999999
4d639db2-f240-435f-bd1d-2051f9525dd0,Cancelled,Amazon Pay,North America,Joseph Brooks,2020-09-15,1,1,634.149756,26.83,4,634.149756
4d6cef9b-f115-4142-b5c7-51df0e20646f,Pending,PayPal,Asia,Caitlyn Boyd,2024-02-23,1,1,759.66192,25.93,4,759.66192
4d6fd0ff-8879-433d-96a5-94009a947bf8,Cancelled,Credit Card,North America,Sandra Luna,2019-09-22,1,1,175.03530000000003,10.1,3,175.03530000000003
4d9778ca-d57d-48dc-84ec-7e5d1f1d1a63,Cancelled,Credit Card,North America,Christina Thompson,2021-03-15,1,1,2372.73378,3.13,5,2372.73378
4dbbc518-bf2a-4399-8eb9-d9425d6ab88f,Pending,Amazon Pay,Australia,Mary Scott,2023-09-28,1,1,3139.18255,9.5,7,3139.18255
4dcb0ee1-991b-4ca3-9f7b-ea33ee21bf46,Returned,Debit Card,North America,Emily Matthews,2023-01-15,1,1,4359.31989,11.81,10,4359.31989
4de26023-97d7-41d2-8217-885dcc2ff02f,Pending,Credit Card,South America,Jason Nelson,2019-04-08,1,1,290.00062,27.9,2,290.00062
4de2c923-a05e-490c-9e96-3b4a7806ff17,Returned,Debit Card,Asia,Emily Matthews,2021-07-22,1,1,468.82987199999997,13.78,4,468.82987199999997
4dee63d2-6fd6-4d42-9d77-a4b84e347a40,Pending,Debit Card,Asia,Christina Thompson,2020-10-11,1,1,24.17068,18.48,1,24.17068
4df0274a-5a0d-438d-bde8-e837d3656c68,Returned,Credit Card,North America,Bradley Howe,2023-11-06,1,1,3310.181784,14.37,9,3310.181784
4df50aba-9564-460f-a1b8-ff882fbf5181,Cancelled,Amazon Pay,Australia,Sandra Luna,2022-01-08,1,1,698.848002,22.14,3,698.848002
4e00ad83-ad28-4757-85f3-129d3c9eea70,Returned,Credit Card,Asia,Michelle Andersen,2023-12-28,1,1,119.620392,17.08,2,119.620392
4e0da400-6a39-44df-af9d-7b7265f998d2,Pending,Gift Card,South America,Charles Smith,2019-02-28,1,1,369.4397799999999,27.35,2,369.4397799999999
4e23d00d-7d22-4637-8262-6682e71d88cc,Cancelled,Credit Card,Australia,Michelle Garza,2023-01-24,1,1,2583.998571,17.93,7,2583.998571
4e2d8ee9-f252-43e9-b433-baf9d50724dd,Pending,Gift Card,North America,Crystal Williams,2021-08-17,1,1,248.071212,14.47,6,248.071212
4e2d9d88-2171-4d06-b72f-7d5cf62f706f,Cancelled,Gift Card,Europe,Kristen Ramos,2022-10-24,1,1,129.24948999999998,20.3,1,129.24948999999998
4ea4a063-d041-431c-bd75-fc101874e730,Cancelled,PayPal,North America,Caitlyn Boyd,2021-08-21,1,1,70.469448,8.86,4,70.469448
4ead216c-dd71-4c0f-b727-962de4f86504,Cancelled,Credit Card,Australia,Diane Andrews,2024-04-19,1,1,710.43945,15.07,10,710.43945
4ee17122-89d8-4d0a-bc80-96d3f19b0b5f,Pending,Gift Card,Europe,Adam Smith,2022-10-12,1,1,2364.78247,13.59,10,2364.78247
4ef692b5-75aa-4ab7-bf30-878c429fd200,Returned,Debit Card,South America,Mary Scott,2024-12-10,1,1,648.8871999999999,10.56,10,648.8871999999999
4f0a2672-a954-42d9-94cd-f83875b5aeb7,Cancelled,Amazon Pay,South America,Caitlyn Boyd,2021-04-13,1,1,1646.749146,14.02,7,1646.749146
4f1ba263-760f-4f6e-8b94-f45cefd8f685,Pending,PayPal,South America,Mary Scott,2024-02-25,1,1,1806.95334,18.15,6,1806.95334
4f2e9fec-512c-46e7-bcce-21f39a5010f3,Cancelled,Amazon Pay,Australia,Mary Scott,2021-03-29,1,1,1188.0403919999999,18.03,3,1188.0403919999999
4f37d180-3299-4974-a403-3632def2e858,Returned,PayPal,South America,Steven Coleman,2021-11-21,1,1,1160.92575,16.25,6,1160.92575
4f572f36-802f-4ed6-b874-bc24d52b2559,Returned,PayPal,North America,Charles Smith,2020-01-19,1,1,2322.2848,29.6,10,2322.2848
4f69da6d-23dc-4727-808f-1cd89d441bdd,Returned,PayPal,Europe,Charles Smith,2019-12-02,1,1,1115.829456,2.23,7,1115.829456
4f7018ef-be74-4d15-a697-307182c2770a,Cancelled,Credit Card,Australia,Sandra Luna,2024-04-08,1,1,1363.541712,11.77,8,1363.541712
4f84a6f2-02eb-4df8-b534-5d04d10a6afd,Cancelled,Debit Card,Europe,Adam Smith,2021-02-17,1,1,221.69250000000002,26.25,10,221.69250000000002
4f876343-482f-419b-b5ad-a6e1681bfe84,Pending,Credit Card,Australia,Michelle Andersen,2019-03-13,1,1,1413.8851679999998,24.53,8,1413.8851679999998
4f8d6320-1104-45c4-822b-8c06fb69b070,Returned,Gift Card,Europe,Diane Andrews,2022-10-04,1,1,292.49514,3.4,3,292.49514
4f9846db-fd38-43e2-8485-4245c5340e6f,Returned,PayPal,North America,Mary Scott,2019-06-13,1,1,161.760426,8.78,3,161.760426
4faac007-9fba-41c0-b068-ec24eba6694a,Cancelled,Debit Card,North America,Roger Brown,2019-08-29,1,1,3592.7304300000005,6.31,10,3592.7304300000005
4fae3cb7-6b5c-4a7e-b0b2-14288d5647de,Returned,Amazon Pay,Australia,Joseph Brooks,2024-09-13,1,1,98.73995400000001,28.62,1,98.73995400000001
4fbca919-a7cf-4e96-a4b2-5a2ed737d1f1,Returned,Debit Card,Europe,Caitlyn Boyd,2019-10-17,1,1,218.83419000000004,9.61,3,218.83419000000004
4fc50240-cf0e-43cc-a7af-04e37975ce97,Returned,Gift Card,Europe,Emily Matthews,2024-10-17,1,1,1186.3404719999999,12.31,9,1186.3404719999999
4fdbbd54-24c6-486b-89bf-87090d3d70db,Cancelled,Amazon Pay,Europe,Johnny Marshall,2022-08-27,1,1,373.333062,6.86,1,373.333062
4fe34d59-6032-422a-a393-9672cc7c2032,Pending,Debit Card,South America,Susan Edwards,2024-07-03,1,1,329.460978,11.23,7,329.460978
4feaa4b7-5b98-4aa5-9e22-e69c8b0fa3c9,Returned,Amazon Pay,Australia,Diane Andrews,2023-08-28,1,1,638.340384,26.96,6,638.340384
5016aff3-21e7-4375-9d71-543ee4fae325,Pending,Gift Card,Australia,Steven Coleman,2021-01-18,1,1,1730.5376760000001,11.03,6,1730.5376760000001
50198ca1-6f43-4735-9c10-98525d60002f,Returned,Debit Card,Australia,Christina Thompson,2021-04-10,1,1,570.71262,8.12,5,570.71262
502f2f52-d285-4d82-9d53-1e15465ae10b,Returned,Amazon Pay,South America,Caitlyn Boyd,2021-10-15,1,1,1085.432832,28.62,8,1085.432832
5031b2a3-4f2d-44b2-993d-0a356e9b6e1c,Cancelled,PayPal,North America,Charles Smith,2021-01-09,1,1,199.48874400000003,22.39,2,199.48874400000003
50658bc8-1875-4d70-894c-5a27c797cbd2,Returned,Credit Card,Europe,Caleb Camacho,2022-07-12,1,1,422.825046,15.33,1,422.825046
506e6389-a74c-462a-8c54-265effcd9c66,Pending,Credit Card,Europe,Adam Smith,2019-11-15,1,1,138.290416,26.19,2,138.290416
506ef909-b114-46d6-83f1-01b00bc1b99a,Pending,PayPal,Asia,Michelle Andersen,2022-06-11,1,1,2684.7862720000003,1.19,7,2684.7862720000003
506f1b01-cdfc-4380-9df9-36559035c70e,Pending,PayPal,Asia,Susan Edwards,2019-07-25,1,1,515.724944,10.19,8,515.724944
508498e7-5f99-4008-975a-891fb510bdac,Returned,Gift Card,North America,Joseph Brooks,2021-07-21,1,1,1731.168054,10.57,6,1731.168054
5090372f-e5b8-4c14-b73d-cd12e2b1e886,Pending,Amazon Pay,Asia,Adam Smith,2020-07-13,1,1,553.0575959999999,27.82,7,553.0575959999999
50c21c9f-5d76-40f4-91f6-c26203899628,Pending,PayPal,South America,Emily Matthews,2024-11-01,1,1,352.993032,26.22,1,352.993032
50d094c3-ad5e-403b-a448-456b68769ff9,Pending,Gift Card,South America,Joseph Brooks,2021-03-27,1,1,541.915024,27.06,2,541.915024
50e62cdd-a0c4-4590-9f82-2c151bc6fdfb,Returned,Gift Card,North America,Bradley Howe,2024-02-17,1,1,2862.2946239999997,22.51,8,2862.2946239999997
50e65b1f-7338-4138-87d0-7a39d157345f,Pending,Debit Card,South America,Sandra Luna,2020-06-17,1,1,655.26954,22.49,5,655.26954
50f97fe0-28af-4830-ba88-e50d6fdcdba8,Returned,Credit Card,Australia,Charles Smith,2019-03-19,1,1,794.379948,15.61,2,794.379948
50fb49c9-1366-4c69-9cb8-c5b971128334,Returned,Amazon Pay,Europe,Susan Edwards,2021-02-19,1,1,686.3881200000001,25.86,6,686.3881200000001
5106d404-23c3-4f2f-8f9a-0aec5c887f72,Pending,PayPal,South America,Emily Matthews,2019-06-25,1,1,202.59724,8.6,1,202.59724
511f7230-f6b8-4a32-a5cf-ca46f908c37d,Pending,Debit Card,South America,Bradley Howe,2019-11-18,1,1,2616.49152,8.8,6,2616.49152
512b1077-f0b1-4465-9a3a-71cf6f655eb5,Returned,Debit Card,South America,Caleb Camacho,2021-10-12,1,1,79.673526,5.89,1,79.673526
514c4e1f-ef38-404b-9366-2956affabf63,Pending,PayPal,Europe,Caitlyn Boyd,2023-11-12,1,1,1460.7868799999999,9.56,6,1460.7868799999999
514dc893-3e0a-4983-865b-f966dc7568dd,Cancelled,Debit Card,Australia,Johnny Marshall,2024-06-18,1,1,216.33934,1.26,1,216.33934
517d060e-05fc-4f71-a1a6-880d063068e2,Returned,Amazon Pay,North America,Mary Scott,2020-05-10,1,1,893.285712,28.84,9,893.285712
51b27c8b-afe2-4360-b36d-635afae6c1ed,Cancelled,Debit Card,South America,Diane Andrews,2019-06-02,1,1,834.53901,9.05,6,834.53901
51b2fb64-37c2-4be4-9ff3-d729855cf067,Cancelled,Gift Card,Australia,Emily Matthews,2019-02-05,1,1,1028.5032159999998,27.98,8,1028.5032159999998
51b904be-e9e8-45de-a67b-3eb54a5c111c,Returned,Amazon Pay,Australia,Susan Edwards,2021-01-26,1,1,3049.6610720000003,14.37,8,3049.6610720000003
51c63d77-a662-4ee6-9abc-f15d92779cf5,Pending,Amazon Pay,Europe,Michelle Andersen,2024-08-14,1,1,1216.43844,23.48,5,1216.43844
51f0eb27-ba11-4cb2-a7e5-bb57fd0308c2,Pending,PayPal,Asia,Roger Brown,2024-10-17,1,1,1612.6190080000001,20.64,7,1612.6190080000001
5207a397-f446-488f-8744-85e516500ed1,Returned,Amazon Pay,North America,Kristen Ramos,2020-04-19,1,1,660.164985,28.15,3,660.164985
5215b9e8-a1b8-49a2-987a-d43d6ed333b7,Pending,Gift Card,Europe,Steven Coleman,2020-07-14,1,1,2633.6188799999995,0.06,10,2633.6188799999995
523cd808-48cb-4102-a7db-636d42de8bd3,Returned,Debit Card,North America,Adam Smith,2019-08-28,1,1,1498.613408,15.06,4,1498.613408
5240687d-2054-477e-9854-9c7ed8070f37,Cancelled,PayPal,Australia,Joseph Brooks,2021-04-08,1,1,1394.0225200000002,21.9,4,1394.0225200000002
52608352-fa6b-46b3-8a0b-fcb69da63474,Cancelled,PayPal,Australia,Mary Scott,2024-05-20,1,1,1605.2283499999999,14.09,10,1605.2283499999999
5267d25b-5132-4ccd-92a0-9b149886de77,Returned,PayPal,North America,Johnny Marshall,2024-09-26,1,1,1820.7323399999998,22.38,6,1820.7323399999998
526a2c42-0052-4098-988c-4ead85e08926,Cancelled,PayPal,South America,Steven Coleman,2023-07-03,1,1,559.7046760000001,19.46,2,559.7046760000001
526fd2c0-915f-48bd-a7f9-ef2904e7230a,Cancelled,Amazon Pay,North America,Crystal Williams,2021-08-05,1,1,106.058132,9.29,2,106.058132
5271751e-e514-43c2-b7cb-df2d8b087c26,Returned,Gift Card,Asia,Christina Thompson,2020-03-01,1,1,342.386121,5.29,1,342.386121
5275a82e-ec5e-4a0e-9371-57bcb59cd867,Returned,Debit Card,Asia,Christina Thompson,2024-01-04,1,1,1274.858232,15.56,6,1274.858232
52a0981d-21a5-4ec2-9c42-a9df613d7fbd,Cancelled,Gift Card,Europe,Diane Andrews,2019-05-24,1,1,2262.91464,18.45,9,2262.91464
52a0bb73-d5ba-4dad-aa9f-324c2bac45b2,Cancelled,Debit Card,South America,Steven Coleman,2022-01-27,1,1,3253.5444959999995,17.92,9,3253.5444959999995
52a40f87-a746-4995-ab80-6bc6c83c78dc,Cancelled,Gift Card,Australia,Bradley Howe,2023-12-25,1,1,1709.1201599999997,3.2,6,1709.1201599999997
52baafb0-d347-4a5b-a7d6-4cb70ae9e8e6,Cancelled,Credit Card,Europe,Caleb Camacho,2019-07-22,1,1,3474.3799890000005,7.89,9,3474.3799890000005
52c04e3c-ab93-4f6e-8314-c23eec0a36fa,Pending,Debit Card,North America,Joseph Brooks,2022-02-28,1,1,1700.27088,15.19,5,1700.27088
52ca2277-df0e-4e5d-b830-835bd116379a,Pending,Debit Card,Europe,Sandra Luna,2020-09-22,1,1,213.15030399999995,29.76,1,213.15030399999995
52dee88f-bca9-43aa-a4f0-7eb5520a9fee,Pending,PayPal,Australia,Diane Andrews,2021-11-12,1,1,1404.1793879999998,22.54,6,1404.1793879999998
52df305b-6847-47d4-83ef-c0e04a2532c7,Returned,Credit Card,Europe,Michelle Garza,2023-04-20,1,1,1229.7361440000002,13.04,7,1229.7361440000002
52e9762a-5f34-49b7-be38-826e05e67522,Pending,Gift Card,Australia,Joseph Brooks,2022-03-27,1,1,3262.60998,26.78,9,3262.60998
52ef35b9-3a2a-4d95-bd2b-3a6f2fff5589,Cancelled,Credit Card,Asia,Susan Edwards,2024-04-23,1,1,984.368718,6.86,3,984.368718
5319ce6b-8508-4529-9e95-7017768bf4ca,Returned,Debit Card,Asia,Charles Smith,2024-02-04,1,1,1362.20256,9.85,4,1362.20256
5336788a-ede1-4fed-837f-eaff41da811f,Cancelled,PayPal,South America,Caleb Camacho,2019-06-28,1,1,520.094498,12.62,7,520.094498
5339ced3-1988-4ed9-ac88-ac8cf1a8c307,Cancelled,Debit Card,Europe,Adam Smith,2024-06-22,1,1,1441.632792,13.14,4,1441.632792
533ff33a-abff-4ad5-8322-b1b26a39baa4,Pending,Amazon Pay,North America,Christina Thompson,2019-02-22,1,1,1513.78128,0.12,4,1513.78128
534599e9-bca0-4686-9d9a-8ceec33f2008,Pending,Debit Card,Europe,Michelle Andersen,2024-05-14,1,1,284.810085,13.45,1,284.810085
5345f625-62e8-4f1c-b835-e39cde37b551,Cancelled,Amazon Pay,South America,Susan Edwards,2022-10-29,1,1,833.423164,9.98,7,833.423164
5347cda2-fbc8-4afd-af59-3d2b146250c0,Pending,Debit Card,Australia,Christina Thompson,2019-01-22,1,1,805.763907,5.49,3,805.763907
535e7e42-44ad-4ccc-be69-94baa991443c,Pending,Gift Card,Europe,Caleb Camacho,2021-10-16,1,1,205.70500800000002,16.57,8,205.70500800000002
536b6dc6-2d7b-4272-b3fd-ad3b5f622550,Returned,Amazon Pay,South America,Adam Smith,2021-02-04,1,1,2073.98708,1.55,8,2073.98708
5372264b-8576-40ec-86b6-f1b1e93ed928,Pending,Amazon Pay,North America,Caleb Camacho,2024-01-31,1,1,1512.936144,29.98,9,1512.936144
5374e702-c5ce-4a3b-8f25-01f8e46fa9ac,Cancelled,PayPal,Europe,Susan Edwards,2019-03-14,1,1,131.248656,12.22,2,131.248656
537ad173-af7e-470b-b001-708378bc2aec,Cancelled,PayPal,Australia,Kristen Ramos,2020-06-09,1,1,729.26355,2.57,2,729.26355
537b458e-98be-4375-beb8-ae7a7b888ed7,Returned,Amazon Pay,Europe,Steven Coleman,2024-12-15,1,1,1039.37196,17.94,6,1039.37196
53805625-e9d5-494f-a651-c6d1377f79d2,Cancelled,PayPal,Asia,Caleb Camacho,2021-06-01,1,1,1434.041448,17.14,4,1434.041448
53a90a4c-3f32-44c2-b167-7a8b26b4aa17,Returned,PayPal,Asia,Crystal Williams,2021-06-25,1,1,292.44343200000003,22.83,1,292.44343200000003
53aee075-792d-43df-b1f4-bd95a1f63f44,Pending,PayPal,Australia,Jason Nelson,2022-03-20,1,1,2540.986987,9.47,7,2540.986987
53b5a138-7193-4f31-b99b-e3c46057da0f,Cancelled,Gift Card,Australia,Roger Brown,2020-01-06,1,1,169.294092,18.44,1,169.294092
53c76188-236f-40b5-add9-930e9d20da14,Pending,Amazon Pay,South America,Susan Edwards,2021-08-26,1,1,71.050035,23.97,1,71.050035
53e6b2b3-4b3d-4213-9e7b-12fa6f9c0bdb,Cancelled,Debit Card,Australia,Caitlyn Boyd,2020-02-07,1,1,264.7768,26.04,10,264.7768
541c2c4e-f797-49bc-a074-da1b89a61ca4,Cancelled,Amazon Pay,Asia,Caleb Camacho,2024-07-18,1,1,636.696,11.2,6,636.696
5421728d-2485-4ccf-b08c-7787a6e79044,Cancelled,Gift Card,South America,Susan Edwards,2023-03-28,1,1,944.3369050000001,7.91,5,944.3369050000001
5425c36d-8ba3-481a-aae6-15013353c0d7,Returned,PayPal,Europe,Emily Matthews,2019-06-24,1,1,1823.69502,28.45,7,1823.69502
54343fda-4d14-4c22-8fbd-ca2ce03e42a3,Returned,Amazon Pay,Australia,Crystal Williams,2022-01-17,1,1,1196.384112,23.77,4,1196.384112
5437cf61-2992-486a-a5ee-aacd00d7eac4,Pending,PayPal,Australia,Steven Coleman,2022-04-14,1,1,1390.826592,25.96,8,1390.826592
543c6b2f-3b5d-42d2-a4c2-1019e439f677,Pending,PayPal,Australia,Steven Coleman,2023-12-28,1,1,1603.315584,21.48,6,1603.315584
543d4494-13ed-439f-8635-0ac9160b63ea,Pending,Gift Card,Australia,Steven Coleman,2021-07-22,1,1,267.12886199999997,28.11,6,267.12886199999997
545b7c0c-1ad7-4cf3-a12a-15732754c337,Cancelled,PayPal,North America,Steven Coleman,2022-02-04,1,1,1611.599964,14.07,4,1611.599964
54604feb-3bf9-4e98-9b65-f4d355cee356,Cancelled,Gift Card,North America,Joseph Brooks,2020-12-17,1,1,378.65068499999995,4.95,7,378.65068499999995
546b38ca-b5e6-4caa-8252-17e19b48daf9,Pending,Gift Card,Asia,Michelle Garza,2023-03-28,1,1,222.19046999999998,18.95,2,222.19046999999998
5478e873-180e-4bda-bec1-243131263985,Pending,PayPal,South America,Jason Nelson,2020-03-18,1,1,324.290304,27.82,4,324.290304
5495ca28-da6b-45ed-94e7-022e681b3cf6,Cancelled,Credit Card,North America,Diane Andrews,2021-06-10,1,1,288.78878000000003,5.64,1,288.78878000000003
549faf2c-2fe5-45fd-b92a-d8d8c9f7f0c5,Pending,Credit Card,North America,Michelle Garza,2019-11-21,1,1,2753.905,28.47,8,2753.905
54b9e985-3059-4ada-b723-8dd0d141c968,Pending,Debit Card,Europe,Mary Scott,2021-01-26,1,1,385.752317,16.31,1,385.752317
54d9116b-1531-49a8-ac4e-415b2a431d04,Pending,Credit Card,Australia,Steven Coleman,2019-10-09,1,1,165.498627,20.13,1,165.498627
551d887b-f273-4d4b-8fe5-1d3fe5b886f5,Returned,PayPal,Europe,Sandra Luna,2022-05-23,1,1,659.9530649999999,18.79,5,659.9530649999999
553074c1-5ec6-415a-9010-e22b287cd80d,Returned,Amazon Pay,Australia,Mary Scott,2020-08-11,1,1,667.3755,26.46,5,667.3755
5554fe51-e5ec-4db9-b44b-b0387ea260b2,Pending,Credit Card,North America,Mary Scott,2022-07-18,1,1,29.572923999999997,13.58,2,29.572923999999997
55585ccc-a45c-4a33-8a67-fd66ca6acc09,Returned,Gift Card,South America,Joseph Brooks,2021-12-02,1,1,234.95791999999997,9.44,1,234.95791999999997
55689ca6-e6d7-47b1-8634-31e8898c47d8,Pending,Amazon Pay,Australia,Michelle Andersen,2020-02-25,1,1,78.25545,12.25,7,78.25545
55758120-c770-4ae1-836f-c203457bd03c,Returned,PayPal,Australia,Joseph Brooks,2019-05-25,1,1,763.905396,3.21,4,763.905396
55790977-587f-4c5a-a0ac-861ab041a7b6,Pending,Credit Card,North America,Michelle Andersen,2019-05-15,1,1,927.9600879999999,1.88,2,927.9600879999999
558ef4a7-3b92-4a2f-89d1-fd66a30bc929,Returned,Debit Card,Europe,Diane Andrews,2024-09-23,1,1,2995.233552,11.62,8,2995.233552
559f8de5-c0e8-4332-8458-038cdfc85327,Pending,Credit Card,South America,Diane Andrews,2024-11-16,1,1,709.274954,18.99,2,709.274954
55abbdcf-46ed-40fc-834c-09a5ba0879d6,Returned,Amazon Pay,Europe,Adam Smith,2020-01-22,1,1,765.122652,20.17,7,765.122652
55b67db3-1cda-4efe-a583-eea806e94acb,Pending,Amazon Pay,Asia,Michelle Andersen,2020-06-25,1,1,690.741888,8.69,4,690.741888
55d7605c-eda1-4095-b07d-798be4368934,Returned,Gift Card,South America,Mary Scott,2019-12-02,1,1,1212.853908,5.66,7,1212.853908
55e32fda-135c-47dd-ae89-e765f34950f7,Pending,Gift Card,Asia,Roger Brown,2020-02-03,1,1,2798.78736,21.65,8,2798.78736
55e5e687-345f-4d55-9284-f79953b389aa,Pending,Credit Card,North America,Kristen Ramos,2020-04-18,1,1,340.77049999999997,14.25,2,340.77049999999997
55f4fd57-734c-4cc0-938f-1933a92cfbea,Returned,PayPal,Asia,Roger Brown,2024-05-12,1,1,144.566311,28.23,1,144.566311
56050027-95c7-4aa0-944b-8f9a65ce4d88,Returned,Gift Card,Europe,Johnny Marshall,2020-07-05,1,1,2045.95611,16.29,6,2045.95611
560c0a20-8851-45a8-8422-e14eac211327,Returned,Credit Card,Australia,Sandra Luna,2021-01-19,1,1,787.272928,13.68,4,787.272928
561b327e-4e06-4730-879c-cf1a56883b2a,Cancelled,PayPal,South America,Susan Edwards,2020-12-29,1,1,2513.30366,15.26,7,2513.30366
563e2e2e-5336-46cd-a54a-d47f31c01441,Pending,Gift Card,Asia,Adam Smith,2019-10-17,1,1,298.612512,8.04,3,298.612512
5661790a-62a5-4ed4-83f2-9fe37fe52afb,Returned,Gift Card,South America,Susan Edwards,2021-09-09,1,1,1225.889016,28.83,8,1225.889016
5669680a-7869-4fb2-87af-72b5d4067a64,Pending,PayPal,Europe,Emily Matthews,2024-11-10,1,1,3296.7224549999996,26.55,9,3296.7224549999996
56743d55-415f-4d0b-a6aa-9c5cc62a841e,Pending,Gift Card,Australia,Michelle Andersen,2022-08-18,1,1,382.1568,0.48,4,382.1568
56920a55-9358-4b14-a198-c3899c68dd25,Cancelled,Debit Card,South America,Sandra Luna,2020-04-06,1,1,2186.90946,0.28,5,2186.90946
56ac0c8b-7c49-41cf-a4f4-2eec573727cf,Returned,Amazon Pay,Asia,Christina Thompson,2021-11-25,1,1,473.80713000000003,29.85,3,473.80713000000003
56c8a899-1916-4957-ac9c-64a1cebb1823,Returned,Gift Card,Asia,Bradley Howe,2021-12-05,1,1,302.639298,12.58,1,302.639298
56d47743-292a-49ab-8da7-1818dd01fbad,Returned,Gift Card,Europe,Diane Andrews,2021-05-19,1,1,166.185281,8.19,1,166.185281
56dd67d8-21e9-4d4e-a473-0ef9c25294d0,Returned,Credit Card,Europe,Kristen Ramos,2019-10-10,1,1,1455.0668159999998,10.03,4,1455.0668159999998
56e24e17-1708-4da7-8daf-9acb410a09bc,Cancelled,PayPal,Europe,Christina Thompson,2024-11-16,1,1,1327.447737,17.89,9,1327.447737
56e3a427-5419-4be6-9159-74f6b359ed1d,Cancelled,Gift Card,Europe,Caitlyn Boyd,2023-12-09,1,1,142.59466400000002,23.64,2,142.59466400000002
56eb26f4-42cc-42e5-83dc-e962a51c823f,Returned,Debit Card,South America,Caleb Camacho,2022-01-06,1,1,528.1248,24.12,8,528.1248
56f03ae1-05ce-464d-aa59-a5b4bbe15d1b,Returned,PayPal,North America,Steven Coleman,2024-03-05,1,1,607.854716,26.93,2,607.854716
56f408f5-6606-45d8-b5df-2f009aaf04cf,Cancelled,Debit Card,North America,Caitlyn Boyd,2024-05-27,1,1,913.8097200000001,18.22,4,913.8097200000001
570d9a94-569a-46b1-8497-7fa06e44ea83,Cancelled,Amazon Pay,South America,Bradley Howe,2021-10-22,1,1,904.551528,5.02,2,904.551528
571acd1d-d25b-4f81-9b3f-b4b6bfc342a9,Pending,Debit Card,South America,Mary Scott,2020-05-24,1,1,556.54854,28.35,6,556.54854
5723d765-edc5-4284-89e6-ad7e59d61942,Returned,Gift Card,Europe,Joseph Brooks,2020-11-20,1,1,65.70400000000001,17.87,4,65.70400000000001
5755de04-391c-45ec-8082-5174a9549e1f,Returned,Debit Card,South America,Caitlyn Boyd,2021-03-02,1,1,1145.418624,18.64,6,1145.418624
57720014-bf55-4ea1-a65e-063dffb7e01f,Cancelled,Credit Card,Australia,Susan Edwards,2024-12-28,1,1,987.7760129999999,15.81,3,987.7760129999999
5775ec48-7e8e-428c-a893-a12e954d7675,Pending,Gift Card,South America,Kristen Ramos,2020-03-22,1,1,490.26878,6.33,4,490.26878
579df428-bcd3-474e-a781-2ab24c35e1c9,Cancelled,Amazon Pay,Asia,Michelle Garza,2023-11-08,1,1,494.070915,12.45,3,494.070915
57b8532f-699c-4e94-86ee-95f2ff8416fa,Returned,Gift Card,South America,Johnny Marshall,2022-12-09,1,1,305.65304,14.45,4,305.65304
57d39ce9-ea00-4e32-b9af-4c1bb5172112,Returned,Gift Card,North America,Michelle Andersen,2022-11-14,1,1,1272.9889919999998,1.19,4,1272.9889919999998
5817d16c-a199-4b85-abeb-6737e88b851d,Pending,Amazon Pay,Europe,Johnny Marshall,2020-12-08,1,1,2939.66892,12.3,9,2939.66892
5821a7af-721a-435c-aee0-ed9d8c5064a1,Pending,Gift Card,Australia,Diane Andrews,2021-10-24,1,1,193.86224,23.04,10,193.86224
582e053b-e095-4126-bcf5-a50074326bc8,Pending,Amazon Pay,Asia,Jason Nelson,2023-07-28,1,1,991.0884060000001,25.03,6,991.0884060000001
583d65c7-363e-4279-8124-cc96b9a07252,Pending,Amazon Pay,Europe,Emily Matthews,2022-06-29,1,1,1605.793088,14.52,4,1605.793088
583f42da-ae9e-474f-b220-3efc7c023a64,Pending,Amazon Pay,Europe,Steven Coleman,2019-03-17,1,1,274.526592,25.14,8,274.526592
58559306-38c7-4eec-8064-be436fdec7bd,Cancelled,Credit Card,South America,Johnny Marshall,2023-01-18,1,1,332.425786,23.33,2,332.425786
586bb36f-4b6d-48ce-812b-860a78499eea,Returned,Amazon Pay,South America,Caleb Camacho,2020-09-18,1,1,503.25611000000004,14.3,7,503.25611000000004
5885c2a3-5e9a-4d27-96f6-ba89396a5952,Pending,Debit Card,Asia,Michelle Andersen,2022-04-26,1,1,1983.7755000000002,20.17,5,1983.7755000000002
